id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,neg_words,pos_words,n_known_medicines,cluster
2139.0,89.0,5.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0
2188.0,74.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2207.0,143.0,23.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0
2233.0,91.0,9.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0
2287.0,137.0,7.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0
2330.0,143.0,4.0,0.0,5.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0
2335.0,141.0,18.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0
2338.0,140.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,2.0,1.0,1.0
2340.0,113.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
2369.0,144.0,31.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0
2487.0,143.0,25.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0
2491.0,142.0,25.0,0.0,2.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0
2493.0,142.0,37.0,0.0,2.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0
2494.0,142.0,30.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
2495.0,142.0,26.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0
2496.0,127.0,24.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0
2497.0,130.0,28.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0
2498.0,142.0,22.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0
2500.0,142.0,30.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0
2515.0,138.0,38.0,0.0,1.0,1.0,0.0,2.0,6.0,2.0,0.0,1.0
2517.0,119.0,37.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0
2529.0,132.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0
2531.0,117.0,13.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2554.0,133.0,21.0,9.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0
2555.0,142.0,30.0,8.0,1.0,0.0,0.0,2.0,9.0,4.0,2.0,1.0
2573.0,146.0,34.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
2583.0,104.0,34.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0
2623.0,116.0,60.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0
2664.0,121.0,49.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,1.0
2668.0,142.0,77.0,1.0,2.0,0.0,0.0,2.0,6.0,2.0,0.0,1.0
2691.0,129.0,19.0,0.0,2.0,0.0,1.0,2.0,6.0,3.0,0.0,1.0
2719.0,143.0,17.0,2.0,3.0,0.0,2.0,1.0,7.0,3.0,1.0,1.0
2741.0,142.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2751.0,146.0,17.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0
2753.0,145.0,19.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0
2754.0,145.0,20.0,1.0,7.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
2760.0,146.0,29.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
2764.0,146.0,24.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
2769.0,80.0,22.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2775.0,143.0,56.0,1.0,4.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0
2805.0,142.0,20.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
2816.0,144.0,44.0,1.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
2817.0,143.0,23.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0
2818.0,147.0,31.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2821.0,142.0,32.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2822.0,154.0,30.0,2.0,4.0,0.0,0.0,2.0,5.0,3.0,1.0,1.0
2849.0,76.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
2856.0,139.0,6.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0
2925.0,154.0,44.0,4.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0
2926.0,143.0,35.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0
2929.0,142.0,74.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0
2945.0,114.0,43.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0
2960.0,146.0,12.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
2976.0,144.0,22.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0
2981.0,144.0,12.0,0.0,3.0,0.0,1.0,3.0,6.0,1.0,0.0,1.0
2998.0,142.0,12.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
3001.0,144.0,19.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0
3013.0,140.0,22.0,0.0,1.0,1.0,2.0,2.0,6.0,2.0,0.0,1.0
3019.0,140.0,31.0,0.0,3.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0
3028.0,91.0,20.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0
3029.0,154.0,42.0,1.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0
3030.0,143.0,18.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0
3075.0,104.0,16.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
3085.0,146.0,28.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
3112.0,162.0,35.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
3113.0,152.0,41.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3135.0,146.0,29.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
3169.0,143.0,23.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
3172.0,126.0,43.0,2.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0
3175.0,156.0,22.0,2.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
3195.0,121.0,23.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
3219.0,142.0,29.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0
3222.0,120.0,29.0,3.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0
3225.0,106.0,32.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0
3241.0,144.0,15.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0
3242.0,144.0,34.0,0.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0
3243.0,144.0,26.0,0.0,2.0,1.0,0.0,2.0,5.0,2.0,1.0,1.0
3244.0,141.0,32.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0
3245.0,144.0,62.0,0.0,2.0,1.0,0.0,2.0,7.0,1.0,1.0,1.0
3249.0,144.0,14.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0
3250.0,145.0,41.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0
3251.0,113.0,82.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0
3253.0,137.0,20.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0
3258.0,126.0,26.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
3263.0,122.0,66.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
3293.0,94.0,34.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
3334.0,151.0,20.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
3364.0,145.0,56.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
3365.0,147.0,52.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0
3366.0,147.0,68.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
3374.0,143.0,124.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0
3438.0,130.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0
3451.0,144.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0
3512.0,142.0,0.0,4.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0
3515.0,121.0,6.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0
3516.0,123.0,2.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0
3517.0,114.0,4.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0
3518.0,143.0,4.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0
3519.0,143.0,3.0,4.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0
3520.0,123.0,3.0,4.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0
3521.0,142.0,3.0,4.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0
3522.0,142.0,4.0,4.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,1.0
3523.0,143.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0
3529.0,69.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
3530.0,72.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
3532.0,82.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
3533.0,73.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
3534.0,69.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
3538.0,76.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0
3539.0,73.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0
3540.0,80.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0
3541.0,72.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0
3542.0,74.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
3543.0,73.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
3544.0,77.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
3545.0,76.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0
3547.0,73.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0
3548.0,81.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
3549.0,118.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0
3550.0,74.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
3551.0,80.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0
3552.0,84.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
3553.0,75.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0
3554.0,75.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0
3555.0,74.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
3556.0,72.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0
3557.0,72.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0
3572.0,136.0,4.0,4.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,1.0
3574.0,138.0,3.0,4.0,0.0,1.0,0.0,2.0,5.0,3.0,0.0,1.0
3575.0,139.0,4.0,4.0,0.0,1.0,0.0,2.0,5.0,2.0,0.0,1.0
3576.0,137.0,3.0,4.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0
3577.0,104.0,3.0,4.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0
3578.0,104.0,2.0,4.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0
3579.0,102.0,6.0,4.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0
3586.0,95.0,4.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0
3590.0,113.0,12.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
3594.0,131.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
3608.0,145.0,16.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0
3612.0,141.0,22.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0
3634.0,143.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,1.0
3636.0,135.0,0.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0
3637.0,126.0,1.0,3.0,0.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0
3638.0,141.0,1.0,5.0,0.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0
3640.0,131.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,1.0
3645.0,135.0,1.0,5.0,0.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0
3647.0,141.0,0.0,5.0,0.0,1.0,1.0,2.0,4.0,6.0,0.0,1.0
3649.0,141.0,1.0,5.0,0.0,1.0,1.0,2.0,5.0,7.0,0.0,1.0
3651.0,140.0,1.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0
3652.0,140.0,1.0,5.0,0.0,1.0,1.0,2.0,6.0,6.0,0.0,1.0
3653.0,142.0,1.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0
3654.0,142.0,1.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0
3655.0,141.0,2.0,5.0,0.0,1.0,1.0,2.0,5.0,7.0,0.0,1.0
3656.0,141.0,5.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0
3657.0,109.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0
3658.0,105.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0
3659.0,108.0,2.0,1.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,1.0
3660.0,107.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,0.0,1.0
3661.0,106.0,2.0,2.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0
3663.0,140.0,0.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0
3664.0,131.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,1.0
3667.0,137.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0
3673.0,137.0,7.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0
3675.0,116.0,3.0,5.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,1.0
3676.0,119.0,2.0,5.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,1.0
3677.0,117.0,2.0,5.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,1.0
3678.0,128.0,1.0,5.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,1.0
3679.0,138.0,3.0,5.0,0.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0
3680.0,121.0,3.0,4.0,0.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0
3684.0,117.0,5.0,4.0,0.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0
3686.0,132.0,2.0,5.0,0.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0
3687.0,140.0,2.0,5.0,0.0,1.0,1.0,2.0,4.0,7.0,1.0,1.0
3688.0,138.0,2.0,5.0,0.0,1.0,1.0,2.0,4.0,6.0,0.0,1.0
3689.0,138.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,7.0,0.0,1.0
3690.0,135.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0
3691.0,137.0,5.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0
3692.0,137.0,3.0,5.0,0.0,1.0,1.0,2.0,6.0,6.0,0.0,1.0
3693.0,139.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0
3694.0,140.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0
3695.0,138.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,7.0,0.0,1.0
3696.0,138.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0
3697.0,106.0,7.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0
3698.0,102.0,6.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0
3699.0,105.0,5.0,1.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,1.0
3700.0,104.0,5.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,0.0,1.0
3701.0,103.0,3.0,2.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0
3714.0,84.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0
3794.0,131.0,9.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
3905.0,144.0,17.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,1.0
3917.0,142.0,74.0,2.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0
3993.0,142.0,16.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
4039.0,143.0,10.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,0.0,1.0
4156.0,143.0,9.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0
4179.0,135.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0
4220.0,139.0,24.0,0.0,1.0,1.0,0.0,2.0,6.0,1.0,1.0,1.0
4306.0,107.0,5.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,1.0
4308.0,120.0,5.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0
4431.0,116.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0
4452.0,120.0,14.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0
4604.0,140.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0
4741.0,131.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0
5249.0,129.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
5527.0,142.0,3.0,0.0,6.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0
