id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,neg_words,pos_words,n_known_medicines,cluster
4774.0,135.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,2.0
7629.0,94.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0
16064.0,146.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
1645.0,141.0,5.0,0.0,2.0,0.0,3.0,0.0,8.0,1.0,0.0,2.0
1480.0,143.0,15.0,0.0,2.0,0.0,3.0,0.0,5.0,3.0,1.0,2.0
8469.0,87.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0
17802.0,142.0,11.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0
1708.0,143.0,6.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0
6934.0,132.0,3.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,0.0,2.0
21726.0,110.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,1.0,2.0
4777.0,136.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,3.0,0.0,2.0
18968.0,142.0,69.0,1.0,5.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0
15691.0,90.0,34.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0
9953.0,152.0,25.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0
8345.0,116.0,5.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0
19052.0,129.0,0.0,2.0,1.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0
24112.0,137.0,20.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0
15879.0,137.0,16.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0
19855.0,138.0,13.0,2.0,2.0,0.0,4.0,0.0,9.0,2.0,1.0,2.0
16169.0,150.0,5.0,0.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0
19536.0,151.0,2.0,1.0,6.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0
2430.0,143.0,34.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0
6342.0,125.0,3.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0
2640.0,86.0,40.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
2047.0,142.0,14.0,0.0,5.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0
17872.0,142.0,7.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0
14755.0,111.0,10.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,2.0
17430.0,137.0,2.0,0.0,3.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0
2631.0,142.0,60.0,1.0,1.0,0.0,3.0,0.0,9.0,2.0,1.0,2.0
1518.0,143.0,28.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,2.0
20290.0,117.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
20242.0,144.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
